2025-05-14,22:36:12,LIGHTS turned ON
2025-05-14,22:36:12,AIRCON turned ON
2025-05-14,22:37:22,LIGHTS turned OFF after 0:01:10.157399
2025-05-14,22:37:22,AIRCON turned OFF after 0:01:10.157381
2025-05-14,22:37:24,LIGHTS turned ON
2025-05-14,22:37:24,AIRCON turned ON
2025-05-15,14:05:23,LIGHTS turned ON
2025-05-15,14:05:23,AIRCON turned ON
2025-05-15,14:05:39,LIGHTS turned OFF after 0:00:16.224266
2025-05-15,14:05:39,AIRCON turned OFF after 0:00:16.310671
2025-05-15,14:05:43,LIGHTS turned ON
2025-05-15,14:05:43,AIRCON turned ON
2025-05-15,14:06:40,LIGHTS turned ON
2025-05-15,14:06:40,AIRCON turned ON
2025-05-15,14:08:05,LIGHTS turned ON
2025-05-15,14:08:05,AIRCON turned ON
2025-05-15,14:11:58,LIGHTS turned ON
2025-05-15,14:11:58,AIRCON turned ON
2025-05-15,14:12:23,LIGHTS turned ON
2025-05-15,14:12:23,AIRCON turned ON
2025-05-15,14:12:53,LIGHTS turned ON
2025-05-15,14:12:53,AIRCON turned ON
2025-05-15,14:19:48,LIGHTS turned ON
2025-05-15,14:19:48,AIRCON turned ON
2025-05-15,14:20:45,LIGHTS turned OFF after 0:00:57.034132
2025-05-15,14:20:45,AIRCON turned OFF after 0:00:57.033480
2025-05-15,14:20:46,LIGHTS turned ON
2025-05-15,14:20:46,AIRCON turned ON
2025-05-15,14:20:46,LIGHTS turned OFF after 0:00:00.608894
2025-05-15,14:20:46,AIRCON turned OFF after 0:00:00.611915
2025-05-15,14:20:47,LIGHTS turned ON
2025-05-15,14:20:47,AIRCON turned ON
2025-05-15,14:28:56,LIGHTS turned ON
2025-05-15,14:28:56,AIRCON turned ON
2025-05-15,14:31:52,LIGHTS turned ON
2025-05-15,14:31:52,AIRCON turned ON
2025-05-15,14:32:25,LIGHTS turned OFF after 0:00:32.778332
2025-05-15,14:32:25,AIRCON turned OFF after 0:00:32.778176
2025-05-15,14:32:25,LIGHTS turned ON
2025-05-15,14:32:25,AIRCON turned ON
2025-05-15,14:33:57,LIGHTS turned ON
2025-05-15,14:33:57,AIRCON turned ON
2025-05-15,14:39:51,LIGHTS turned ON
2025-05-15,14:39:51,AIRCON turned ON
2025-05-15,14:41:25,LIGHTS turned ON
2025-05-15,14:41:25,AIRCON turned ON
2025-05-15,15:42:22,LIGHTS turned ON
2025-05-15,15:42:22,AIRCON turned ON
2025-05-15,15:53:07,LIGHTS turned ON
2025-05-15,15:53:07,AIRCON turned ON
2025-05-15,15:54:57,LIGHTS turned ON
2025-05-15,15:54:57,AIRCON turned ON
2025-05-15,15:56:13,LIGHTS turned OFF after 0:01:15.590155
2025-05-15,15:56:13,AIRCON turned OFF after 0:01:15.597131
2025-05-15,15:56:46,LIGHTS turned ON
2025-05-15,15:56:46,AIRCON turned ON
2025-05-15,15:58:17,LIGHTS turned OFF after 0:01:31.150635
2025-05-15,15:58:17,AIRCON turned OFF after 0:01:31.149865
2025-05-15,15:58:47,LIGHTS turned ON
2025-05-15,15:58:47,AIRCON turned ON
2025-05-15,16:01:32,LIGHTS turned OFF after 0:02:44.943613
2025-05-15,16:01:32,AIRCON turned OFF after 0:02:44.963854
2025-05-15,16:01:54,LIGHTS turned ON
2025-05-15,16:01:54,AIRCON turned ON
2025-05-15,16:10:19,LIGHTS turned OFF after 0:08:25.007193
2025-05-15,16:10:19,AIRCON turned OFF after 0:08:25.007570
2025-05-15,16:10:22,LIGHTS turned ON
2025-05-15,16:10:22,AIRCON turned ON
2025-05-15,16:32:34,LIGHTS turned OFF after 0:22:11.505215
2025-05-15,16:32:34,AIRCON turned OFF after 0:22:11.505024
2025-05-15,16:32:37,LIGHTS turned ON
2025-05-15,16:32:37,AIRCON turned ON
2025-05-15,16:35:41,LIGHTS turned OFF after 0:03:03.698306
2025-05-15,16:35:41,AIRCON turned OFF after 0:03:03.599268
2025-05-15,16:35:54,LIGHTS turned ON
2025-05-15,16:35:54,AIRCON turned ON
2025-05-15,16:38:36,LIGHTS turned OFF after 0:02:42.239055
2025-05-15,16:38:36,AIRCON turned OFF after 0:02:42.236090
2025-05-15,16:38:48,LIGHTS turned ON
2025-05-15,16:38:48,AIRCON turned ON
2025-05-15,16:40:19,LIGHTS turned OFF after 0:01:31.252721
2025-05-15,16:40:19,AIRCON turned OFF after 0:01:31.252787
2025-05-15,16:40:30,LIGHTS turned ON
2025-05-15,16:40:30,AIRCON turned ON
2025-05-15,16:46:19,LIGHTS turned OFF after 0:05:48.960980
2025-05-15,16:46:19,AIRCON turned OFF after 0:05:48.957352
2025-05-15,16:48:13,LIGHTS turned ON
2025-05-15,16:48:13,AIRCON turned ON
2025-05-15,16:55:37,LIGHTS turned OFF after 0:07:23.473314
2025-05-15,16:55:37,AIRCON turned OFF after 0:07:23.473616
2025-05-15,17:09:32,LIGHTS turned ON
2025-05-15,17:09:32,AIRCON turned ON
2025-05-15,17:09:54,LIGHTS turned OFF after 0:00:21.943127
2025-05-15,17:09:54,AIRCON turned OFF after 0:00:21.958342
2025-05-15,17:10:24,LIGHTS turned ON
2025-05-15,17:10:24,AIRCON turned ON
2025-05-15,17:10:43,LIGHTS turned OFF after 0:00:19.012695
2025-05-15,17:10:43,AIRCON turned OFF after 0:00:18.994878
2025-05-15,17:15:54,LIGHTS turned ON
2025-05-15,17:15:54,AIRCON turned ON
2025-05-15,17:17:16,LIGHTS turned OFF after 0:01:22.070680
2025-05-15,17:17:16,AIRCON turned OFF after 0:01:22.070176
2025-05-15,17:17:18,LIGHTS turned ON
2025-05-15,17:17:18,AIRCON turned ON
2025-05-15,17:18:41,LIGHTS turned OFF after 0:01:23.527153
2025-05-15,17:18:41,AIRCON turned OFF after 0:01:23.527733
2025-05-15,17:18:52,LIGHTS turned ON
2025-05-15,17:18:52,AIRCON turned ON
2025-05-15,17:19:49,LIGHTS turned OFF after 0:00:56.912114
2025-05-15,17:19:49,AIRCON turned OFF after 0:00:56.912864
2025-05-15,17:20:09,LIGHTS turned ON
2025-05-15,17:20:09,AIRCON turned ON
2025-05-15,17:32:23,LIGHTS turned OFF after 0:12:14.282621
2025-05-15,17:32:23,AIRCON turned OFF after 0:12:14.283056
2025-05-15,17:32:24,LIGHTS turned ON
2025-05-15,17:32:24,AIRCON turned ON
2025-05-15,17:32:41,LIGHTS turned OFF after 0:00:16.581422
2025-05-15,17:32:41,AIRCON turned OFF after 0:00:16.581523
2025-05-15,17:32:42,LIGHTS turned ON
2025-05-15,17:32:42,AIRCON turned ON
2025-05-15,17:32:57,LIGHTS turned OFF after 0:00:15.200333
2025-05-15,17:32:57,AIRCON turned OFF after 0:00:15.198161
2025-05-15,17:33:19,LIGHTS turned ON
2025-05-15,17:33:19,AIRCON turned ON
2025-05-15,17:40:42,LIGHTS turned OFF after 0:07:23.225693
2025-05-15,17:40:42,AIRCON turned OFF after 0:07:23.225843
2025-05-15,17:41:34,LIGHTS turned ON
2025-05-15,17:41:34,AIRCON turned ON
2025-05-15,17:42:55,LIGHTS turned OFF after 0:01:20.879093
2025-05-15,17:42:55,AIRCON turned OFF after 0:01:20.879240
2025-05-15,17:42:59,LIGHTS turned ON
2025-05-15,17:42:59,AIRCON turned ON
2025-05-15,17:43:18,LIGHTS turned OFF after 0:00:18.773298
2025-05-15,17:43:18,AIRCON turned OFF after 0:00:18.773681
2025-05-15,17:43:19,LIGHTS turned ON
2025-05-15,17:43:19,AIRCON turned ON
2025-05-15,17:43:35,LIGHTS turned OFF after 0:00:16.484856
2025-05-15,17:43:35,AIRCON turned OFF after 0:00:16.484871
2025-05-15,17:43:48,LIGHTS turned ON
2025-05-15,17:43:48,AIRCON turned ON
2025-05-15,17:46:55,LIGHTS turned OFF after 0:03:06.483021
2025-05-15,17:46:55,AIRCON turned OFF after 0:03:06.483373
2025-05-15,17:47:00,LIGHTS turned ON
2025-05-15,17:47:00,AIRCON turned ON
2025-05-15,17:47:12,LIGHTS turned OFF after 0:00:11.419069
2025-05-15,17:47:12,AIRCON turned OFF after 0:00:11.419226
2025-05-15,17:47:30,LIGHTS turned ON
2025-05-15,17:47:30,AIRCON turned ON
2025-05-15,17:54:27,LIGHTS turned OFF after 0:06:56.573155
2025-05-15,17:54:27,AIRCON turned OFF after 0:06:56.573230
2025-05-15,17:54:40,LIGHTS turned ON
2025-05-15,17:54:40,AIRCON turned ON
2025-05-15,19:42:22,LIGHTS turned ON
2025-05-15,19:42:22,AIRCON turned ON
2025-05-15,19:42:51,LIGHTS turned OFF after 0:00:28.582100
2025-05-15,19:42:51,AIRCON turned OFF after 0:00:28.598999
2025-05-15,19:42:52,LIGHTS turned ON
2025-05-15,19:42:52,AIRCON turned ON
2025-05-16,15:57:50,LIGHTS turned ON
2025-05-16,15:57:50,AIRCON turned ON
2025-05-16,15:58:17,LIGHTS turned OFF after 0:00:26.900576
2025-05-16,15:58:17,AIRCON turned OFF after 0:00:26.927506
2025-05-16,15:58:18,LIGHTS turned ON
2025-05-16,15:58:18,AIRCON turned ON
2025-05-16,16:08:13,LIGHTS turned OFF after 0:09:54.407235
2025-05-16,16:08:13,AIRCON turned OFF after 0:09:54.641411
2025-05-16,16:08:13,LIGHTS turned ON
2025-05-16,16:08:13,AIRCON turned ON
2025-05-16,16:09:35,LIGHTS turned OFF after 0:01:22.029486
2025-05-16,16:09:36,AIRCON turned OFF after 0:01:22.490948
2025-05-16,16:09:44,LIGHTS turned ON
2025-05-16,16:09:44,AIRCON turned ON
2025-05-16,16:10:07,LIGHTS turned OFF after 0:00:23.593766
2025-05-16,16:10:07,AIRCON turned OFF after 0:00:23.485280
2025-05-16,16:10:28,LIGHTS turned ON
2025-05-16,16:10:28,AIRCON turned ON
2025-05-16,16:11:29,LIGHTS turned OFF after 0:01:00.625269
2025-05-16,16:11:29,AIRCON turned OFF after 0:01:00.722286
2025-05-16,16:11:38,LIGHTS turned ON
2025-05-16,16:11:38,AIRCON turned ON
2025-05-16,16:13:41,LIGHTS turned OFF after 0:02:03.213803
2025-05-16,16:13:41,AIRCON turned OFF after 0:02:03.213823
2025-05-16,16:13:43,LIGHTS turned ON
2025-05-16,16:13:43,AIRCON turned ON
2025-05-16,16:16:20,LIGHTS turned OFF after 0:02:37.394077
2025-05-16,16:16:20,AIRCON turned OFF after 0:02:37.394002
2025-05-16,16:16:33,LIGHTS turned ON
2025-05-16,16:16:33,AIRCON turned ON
2025-05-16,16:16:48,LIGHTS turned OFF after 0:00:15.094776
2025-05-16,16:16:48,AIRCON turned OFF after 0:00:15.094797
2025-05-16,16:20:16,LIGHTS turned ON
2025-05-16,16:20:16,AIRCON turned ON
2025-05-16,16:22:33,LIGHTS turned OFF after 0:02:17.253014
2025-05-16,16:22:33,AIRCON turned OFF after 0:02:17.147209
2025-05-16,16:22:35,LIGHTS turned ON
2025-05-16,16:22:35,AIRCON turned ON
2025-05-16,16:23:58,LIGHTS turned OFF after 0:01:23.604527
2025-05-16,16:23:59,AIRCON turned OFF after 0:01:23.687497
2025-05-16,16:24:06,LIGHTS turned ON
2025-05-16,16:24:06,AIRCON turned ON
2025-05-16,18:34:01,LIGHTS turned ON
2025-05-16,18:34:01,AIRCON turned ON
2025-05-16,18:34:41,LIGHTS turned OFF after 0:00:39.159875
2025-05-16,18:34:41,AIRCON turned OFF after 0:00:39.159818
2025-05-16,18:34:42,LIGHTS turned ON
2025-05-16,18:34:42,AIRCON turned ON
2025-05-16,18:39:50,LIGHTS turned OFF after 0:05:08.206558
2025-05-16,18:39:50,AIRCON turned OFF after 0:05:08.205996
2025-05-16,18:39:58,LIGHTS turned ON
2025-05-16,18:39:58,AIRCON turned ON
2025-05-16,18:44:51,LIGHTS turned ON
2025-05-16,18:44:51,AIRCON turned ON
2025-05-16,18:49:42,LIGHTS turned ON
2025-05-16,18:49:42,AIRCON turned ON
2025-05-16,18:52:18,LIGHTS turned OFF after 0:02:36.632844
2025-05-16,18:52:18,AIRCON turned OFF after 0:02:36.633819
2025-05-16,18:52:19,LIGHTS turned ON
2025-05-16,18:52:19,AIRCON turned ON
2025-05-16,18:53:59,LIGHTS turned ON
2025-05-16,18:53:59,AIRCON turned ON
2025-05-16,18:54:58,LIGHTS turned OFF after 0:00:58.912704
2025-05-16,18:54:58,AIRCON turned OFF after 0:00:58.913152
2025-05-16,18:55:02,LIGHTS turned ON
2025-05-16,18:55:02,AIRCON turned ON
2025-05-16,19:15:31,LIGHTS turned ON
2025-05-16,19:15:31,AIRCON turned ON
2025-05-16,19:18:41,LIGHTS turned ON
2025-05-16,19:18:41,AIRCON turned ON
2025-05-16,19:19:41,LIGHTS turned ON
2025-05-16,19:19:41,AIRCON turned ON
2025-05-16,19:20:55,LIGHTS turned ON
2025-05-16,19:20:55,AIRCON turned ON
2025-05-16,19:22:18,LIGHTS turned ON
2025-05-16,19:22:18,AIRCON turned ON
2025-05-16,19:25:13,LIGHTS turned ON
2025-05-16,19:25:13,AIRCON turned ON
2025-05-16,19:29:19,LIGHTS turned ON
2025-05-16,19:29:19,AIRCON turned ON
2025-05-16,19:30:14,LIGHTS turned OFF after 0:00:55.164376
2025-05-16,19:30:14,AIRCON turned OFF after 0:00:55.164253
2025-05-16,19:30:14,LIGHTS turned ON
2025-05-16,19:30:15,AIRCON turned ON
2025-05-16,19:32:01,LIGHTS turned OFF after 0:01:46.895760
2025-05-16,19:32:01,AIRCON turned OFF after 0:01:46.862549
2025-05-16,19:32:06,LIGHTS turned ON
2025-05-16,19:32:06,AIRCON turned ON
2025-05-16,19:42:01,LIGHTS turned ON
2025-05-16,19:42:01,AIRCON turned ON
2025-05-16,19:43:00,LIGHTS turned ON
2025-05-16,19:43:00,AIRCON turned ON
2025-05-16,19:43:27,LIGHTS turned OFF after 0:00:26.860134
2025-05-16,19:43:27,AIRCON turned OFF after 0:00:26.860071
2025-05-16,19:43:28,LIGHTS turned ON
2025-05-16,19:43:28,AIRCON turned ON
2025-05-16,19:43:29,LIGHTS turned OFF after 0:00:00.992594
2025-05-16,19:43:29,AIRCON turned OFF after 0:00:00.992424
2025-05-16,19:43:30,LIGHTS turned ON
2025-05-16,19:43:30,AIRCON turned ON
2025-05-16,19:43:31,LIGHTS turned OFF after 0:00:00.685594
2025-05-16,19:43:31,AIRCON turned OFF after 0:00:00.668881
2025-05-16,19:43:31,LIGHTS turned ON
2025-05-16,19:43:31,AIRCON turned ON
2025-05-16,19:43:33,LIGHTS turned OFF after 0:00:01.074873
2025-05-16,19:43:33,AIRCON turned OFF after 0:00:01.088223
2025-05-16,19:43:34,LIGHTS turned ON
2025-05-16,19:43:34,AIRCON turned ON
2025-05-16,19:46:34,LIGHTS turned ON
2025-05-16,19:46:34,AIRCON turned ON
2025-05-16,19:47:00,LIGHTS turned ON
2025-05-16,19:47:00,AIRCON turned ON
2025-05-16,19:47:33,LIGHTS turned ON
2025-05-16,19:47:33,AIRCON turned ON
2025-05-16,19:48:37,LIGHTS turned ON
2025-05-16,19:48:37,AIRCON turned ON
2025-05-16,19:49:40,LIGHTS turned ON
2025-05-16,19:49:40,AIRCON turned ON
2025-05-16,19:51:24,LIGHTS turned OFF after 0:01:44.838707
2025-05-16,19:51:24,AIRCON turned OFF after 0:01:44.839575
2025-05-16,19:51:26,LIGHTS turned ON
2025-05-16,19:51:26,AIRCON turned ON
2025-05-16,19:52:14,LIGHTS turned OFF after 0:00:47.296939
2025-05-16,19:52:14,AIRCON turned OFF after 0:00:47.296734
2025-05-16,19:52:15,LIGHTS turned ON
2025-05-16,19:52:16,AIRCON turned ON
2025-05-16,19:53:34,LIGHTS turned ON
2025-05-16,19:53:34,AIRCON turned ON
2025-05-16,19:54:04,LIGHTS turned ON
2025-05-16,19:54:04,AIRCON turned ON
2025-05-16,19:54:51,LIGHTS turned ON
2025-05-16,19:54:51,AIRCON turned ON
2025-05-16,19:56:02,LIGHTS turned ON
2025-05-16,19:56:02,AIRCON turned ON
2025-05-16,19:58:14,LIGHTS turned OFF after 0:02:11.488480
2025-05-16,19:58:14,AIRCON turned OFF after 0:02:11.489237
2025-05-16,19:58:24,LIGHTS turned ON
2025-05-16,19:58:24,AIRCON turned ON
2025-05-16,19:58:58,LIGHTS turned OFF after 0:00:34.103206
2025-05-16,19:58:58,AIRCON turned OFF after 0:00:34.103132
2025-05-16,19:59:02,LIGHTS turned ON
2025-05-16,19:59:02,AIRCON turned ON
2025-05-16,20:00:58,LIGHTS turned OFF after 0:01:55.781523
2025-05-16,20:00:58,AIRCON turned OFF after 0:01:55.781847
2025-05-16,20:01:08,LIGHTS turned ON
2025-05-16,20:01:08,AIRCON turned ON
2025-05-16,20:20:17,LIGHTS turned OFF after 0:19:08.993611
2025-05-16,20:20:18,AIRCON turned OFF after 0:19:09.484021
2025-05-16,20:20:33,LIGHTS turned ON
2025-05-16,20:20:33,AIRCON turned ON
2025-05-16,20:22:15,LIGHTS turned OFF after 0:01:41.935032
2025-05-16,20:22:15,AIRCON turned OFF after 0:01:41.932631
2025-05-16,20:22:39,LIGHTS turned ON
2025-05-16,20:22:39,AIRCON turned ON
2025-05-16,20:37:05,LIGHTS turned ON
2025-05-16,20:37:05,AIRCON turned ON
2025-05-16,20:37:49,LIGHTS turned OFF after 0:00:44.192414
2025-05-16,20:37:49,AIRCON turned OFF after 0:00:44.192594
2025-05-16,20:37:54,LIGHTS turned ON
2025-05-16,20:37:54,AIRCON turned ON
2025-05-16,20:37:55,LIGHTS turned OFF after 0:00:01.507528
2025-05-16,20:37:55,AIRCON turned OFF after 0:00:01.509918
2025-05-16,20:37:58,LIGHTS turned ON
2025-05-16,20:37:58,AIRCON turned ON
2025-05-16,20:38:00,LIGHTS turned OFF after 0:00:01.480855
2025-05-16,20:38:00,AIRCON turned OFF after 0:00:01.482976
2025-05-16,20:38:01,LIGHTS turned ON
2025-05-16,20:38:01,AIRCON turned ON
2025-05-16,20:38:04,LIGHTS turned OFF after 0:00:02.363804
2025-05-16,20:38:04,AIRCON turned OFF after 0:00:02.364250
2025-05-16,20:38:05,LIGHTS turned ON
2025-05-16,20:38:05,AIRCON turned ON
2025-05-16,20:38:06,LIGHTS turned OFF after 0:00:01.145501
2025-05-16,20:38:06,AIRCON turned OFF after 0:00:01.143419
2025-05-16,20:38:10,LIGHTS turned ON
2025-05-16,20:38:10,AIRCON turned ON
2025-05-16,20:38:12,LIGHTS turned OFF after 0:00:02.045026
2025-05-16,20:38:13,AIRCON turned OFF after 0:00:02.045171
2025-05-17,09:07:58,LIGHTS turned ON
2025-05-17,09:07:58,AIRCON turned ON
2025-05-17,09:11:42,LIGHTS turned OFF after 0:03:44.298455
2025-05-17,09:11:42,AIRCON turned OFF after 0:03:44.308034
2025-05-17,09:11:43,LIGHTS turned ON
2025-05-17,09:11:43,AIRCON turned ON
2025-05-17,09:11:43,LIGHTS turned OFF after 0:00:00.364561
2025-05-17,09:11:43,AIRCON turned OFF after 0:00:00.268012
2025-05-17,09:11:44,LIGHTS turned ON
2025-05-17,09:11:44,AIRCON turned ON
2025-05-17,09:11:44,LIGHTS turned OFF after 0:00:00.264772
2025-05-17,09:11:44,AIRCON turned OFF after 0:00:00.269525
2025-05-17,09:11:44,LIGHTS turned ON
2025-05-17,09:11:44,AIRCON turned ON
2025-05-17,11:40:15,LIGHTS turned ON
2025-05-17,11:40:15,AIRCON turned ON
2025-05-17,11:40:57,LIGHTS turned OFF after 0:00:42.171298
2025-05-17,11:40:57,AIRCON turned OFF after 0:00:42.176287
2025-05-17,11:40:59,LIGHTS turned ON
2025-05-17,11:40:59,AIRCON turned ON
2025-05-17,11:43:02,LIGHTS turned OFF after 0:02:02.509316
2025-05-17,11:43:02,AIRCON turned OFF after 0:02:02.517375
2025-05-17,11:43:03,LIGHTS turned ON
2025-05-17,11:43:03,AIRCON turned ON
2025-05-17,11:43:05,LIGHTS turned OFF after 0:00:01.954583
2025-05-17,11:43:05,AIRCON turned OFF after 0:00:01.954318
2025-05-17,11:43:06,LIGHTS turned ON
2025-05-17,11:43:06,AIRCON turned ON
2025-05-17,11:43:07,LIGHTS turned OFF after 0:00:00.724213
2025-05-17,11:43:07,AIRCON turned OFF after 0:00:00.723869
2025-05-17,11:43:10,LIGHTS turned ON
2025-05-17,11:43:10,AIRCON turned ON
2025-05-17,11:43:11,LIGHTS turned OFF after 0:00:00.981328
2025-05-17,11:43:11,AIRCON turned OFF after 0:00:00.996593
2025-05-17,11:43:13,LIGHTS turned ON
2025-05-17,11:43:13,AIRCON turned ON
2025-05-17,11:43:17,LIGHTS turned OFF after 0:00:04.087100
2025-05-17,11:43:17,AIRCON turned OFF after 0:00:04.086918
2025-05-17,11:43:18,LIGHTS turned ON
2025-05-17,11:43:18,AIRCON turned ON
2025-05-17,11:43:20,LIGHTS turned OFF after 0:00:01.203707
2025-05-17,11:43:20,AIRCON turned OFF after 0:00:01.195719
2025-05-17,11:43:21,LIGHTS turned ON
2025-05-17,11:43:21,AIRCON turned ON
2025-05-17,11:43:23,LIGHTS turned OFF after 0:00:02.812987
2025-05-17,11:43:23,AIRCON turned OFF after 0:00:02.812461
2025-05-17,11:43:26,LIGHTS turned ON
2025-05-17,11:43:26,AIRCON turned ON
2025-05-17,11:43:27,LIGHTS turned OFF after 0:00:00.645480
2025-05-17,11:43:27,AIRCON turned OFF after 0:00:00.645611
2025-05-17,11:43:28,LIGHTS turned ON
2025-05-17,11:43:28,AIRCON turned ON
2025-05-17,11:43:34,LIGHTS turned OFF after 0:00:06.289595
2025-05-17,11:43:34,AIRCON turned OFF after 0:00:06.289723
2025-05-17,11:43:35,LIGHTS turned ON
2025-05-17,11:43:35,AIRCON turned ON
2025-05-17,11:47:11,LIGHTS turned ON
2025-05-17,11:47:11,AIRCON turned ON
2025-05-17,11:48:44,LIGHTS turned ON
2025-05-17,11:48:44,AIRCON turned ON
2025-05-17,11:50:55,LIGHTS turned OFF after 0:02:11.259145
2025-05-17,11:50:55,AIRCON turned OFF after 0:02:11.266599
2025-05-17,11:51:05,LIGHTS turned ON
2025-05-17,11:51:05,AIRCON turned ON
2025-05-17,11:51:22,LIGHTS turned OFF after 0:00:16.862070
2025-05-17,11:51:22,AIRCON turned OFF after 0:00:16.860689
2025-05-17,11:51:23,LIGHTS turned ON
2025-05-17,11:51:23,AIRCON turned ON
2025-05-17,11:52:40,LIGHTS turned OFF after 0:01:17.217146
2025-05-17,11:52:40,AIRCON turned OFF after 0:01:17.214221
2025-05-17,11:52:49,LIGHTS turned ON
2025-05-17,11:52:49,AIRCON turned ON
2025-05-17,11:53:10,LIGHTS turned OFF after 0:00:20.176514
2025-05-17,11:53:10,AIRCON turned OFF after 0:00:20.176730
2025-05-17,11:53:37,LIGHTS turned ON
2025-05-17,11:53:37,AIRCON turned ON
2025-05-17,11:55:28,LIGHTS turned OFF after 0:01:51.047015
2025-05-17,11:55:28,AIRCON turned OFF after 0:01:51.047126
2025-05-17,11:55:30,LIGHTS turned ON
2025-05-17,11:55:30,AIRCON turned ON
2025-05-17,14:08:54,LIGHTS turned ON
2025-05-17,14:08:54,AIRCON turned ON
2025-05-17,14:09:23,LIGHTS turned OFF after 0:00:29.377006
2025-05-17,14:09:23,AIRCON turned OFF after 0:00:29.380729
2025-05-17,14:09:28,LIGHTS turned ON
2025-05-17,14:09:28,AIRCON turned ON
2025-05-17,14:09:47,LIGHTS turned OFF after 0:00:19.158342
2025-05-17,14:09:47,AIRCON turned OFF after 0:00:19.158697
2025-05-17,14:10:04,LIGHTS turned ON
2025-05-17,14:10:04,AIRCON turned ON
2025-05-17,14:10:08,LIGHTS turned OFF after 0:00:03.489565
2025-05-17,14:10:08,AIRCON turned OFF after 0:00:03.493192
2025-05-17,14:10:22,LIGHTS turned ON
2025-05-17,14:10:22,AIRCON turned ON
2025-05-17,14:16:51,LIGHTS turned OFF after 0:06:29.075549
2025-05-17,14:16:51,AIRCON turned OFF after 0:06:29.077383
2025-05-17,14:16:58,LIGHTS turned ON
2025-05-17,14:16:58,AIRCON turned ON
2025-05-17,14:17:36,LIGHTS turned OFF after 0:00:38.274344
2025-05-17,14:17:36,AIRCON turned OFF after 0:00:38.274423
2025-05-17,14:19:43,LIGHTS turned ON
2025-05-17,14:19:43,AIRCON turned ON
2025-05-17,14:20:55,LIGHTS turned OFF after 0:01:12.302508
2025-05-17,14:20:55,AIRCON turned OFF after 0:01:12.302119
2025-05-17,14:23:06,LIGHTS turned ON
2025-05-17,14:23:06,AIRCON turned ON
2025-05-17,14:23:07,LIGHTS turned OFF after 0:00:00.818757
2025-05-17,14:23:07,AIRCON turned OFF after 0:00:00.818623
2025-05-17,14:23:09,LIGHTS turned ON
2025-05-17,14:23:09,AIRCON turned ON
2025-05-17,14:23:13,LIGHTS turned OFF after 0:00:04.210606
2025-05-17,14:23:13,AIRCON turned OFF after 0:00:04.210258
2025-05-17,14:23:14,LIGHTS turned ON
2025-05-17,14:23:14,AIRCON turned ON
2025-05-17,14:23:15,LIGHTS turned OFF after 0:00:01.297236
2025-05-17,14:23:15,AIRCON turned OFF after 0:00:01.291400
2025-05-17,14:23:17,LIGHTS turned ON
2025-05-17,14:23:17,AIRCON turned ON
2025-05-17,14:23:19,LIGHTS turned OFF after 0:00:01.503579
2025-05-17,14:23:19,AIRCON turned OFF after 0:00:01.503764
2025-05-17,14:23:21,LIGHTS turned ON
2025-05-17,14:23:21,AIRCON turned ON
2025-05-17,14:23:28,LIGHTS turned OFF after 0:00:06.761245
2025-05-17,14:23:28,AIRCON turned OFF after 0:00:06.761649
2025-05-17,14:23:29,LIGHTS turned ON
2025-05-17,14:23:29,AIRCON turned ON
2025-05-17,14:23:32,LIGHTS turned OFF after 0:00:02.996813
2025-05-17,14:23:32,AIRCON turned OFF after 0:00:02.996416
2025-05-17,14:23:34,LIGHTS turned ON
2025-05-17,14:23:34,AIRCON turned ON
2025-05-17,14:23:35,LIGHTS turned OFF after 0:00:00.781969
2025-05-17,14:23:35,AIRCON turned OFF after 0:00:00.785479
2025-05-17,14:23:36,LIGHTS turned ON
2025-05-17,14:23:36,AIRCON turned ON
2025-05-17,14:23:37,LIGHTS turned OFF after 0:00:00.727373
2025-05-17,14:23:37,AIRCON turned OFF after 0:00:00.727052
2025-05-17,14:23:38,LIGHTS turned ON
2025-05-17,14:23:38,AIRCON turned ON
2025-05-17,14:23:39,LIGHTS turned OFF after 0:00:01.324086
2025-05-17,14:23:39,AIRCON turned OFF after 0:00:01.324425
2025-05-17,14:23:54,LIGHTS turned ON
2025-05-17,14:23:54,AIRCON turned ON
2025-05-17,14:23:55,LIGHTS turned OFF after 0:00:00.688948
2025-05-17,14:23:55,AIRCON turned OFF after 0:00:00.802222
2025-05-17,14:23:56,LIGHTS turned ON
2025-05-17,14:23:56,AIRCON turned ON
2025-05-17,14:23:57,LIGHTS turned OFF after 0:00:00.769040
2025-05-17,14:23:57,AIRCON turned OFF after 0:00:00.769230
2025-05-17,14:23:58,LIGHTS turned ON
2025-05-17,14:23:58,AIRCON turned ON
2025-05-17,14:23:59,LIGHTS turned OFF after 0:00:01.029677
2025-05-17,14:23:59,AIRCON turned OFF after 0:00:01.029607
2025-05-17,14:24:00,LIGHTS turned ON
2025-05-17,14:24:00,AIRCON turned ON
2025-05-17,14:24:03,LIGHTS turned OFF after 0:00:03.755366
2025-05-17,14:24:03,AIRCON turned OFF after 0:00:03.755749
2025-05-17,14:24:05,LIGHTS turned ON
2025-05-17,14:24:05,AIRCON turned ON
2025-05-17,14:24:10,LIGHTS turned OFF after 0:00:05.057621
2025-05-17,14:24:10,AIRCON turned OFF after 0:00:05.057182
2025-05-17,14:24:10,LIGHTS turned ON
2025-05-17,14:24:10,AIRCON turned ON
2025-05-17,14:24:20,LIGHTS turned OFF after 0:00:09.519495
